류, 사과, 후지, 1, 0, 85.0
류, 사과, 미얀마, 1, 0, 295.0
류, 감귤, 하우스감귤, 1, 0, 625.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 사과, 미얀마, 1, 0, 251.0
류, 망고, 망고, 0, 0, 1290.909
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 목이, 목이, 0, 0, 1500.0
류, 감귤, 조생귤, 1, 0, 200.0
, 고구마, 기타, 1, 0, 251.0
류, 사과, 후지, 1, 0, 275.0
류, 망고, 망고, 0, 0, 800.0
작물류, 참당귀, 당귀잎, 1, 0, 1880.0
과채류, 딸기, 설향, 1, 0, 1310.0
과채류, 토마토, 토마토, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 사과, 후지, 1, 0, 455.0
류, 사과, 미얀마, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 사과, 후지, 1, 0, 480.0
류, 표고버섯, 화고건표고, 1, 0, 1500.0
류, 사과, 기타사과, 1, 0, 344.5
류, 사과, 기타사과, 1, 0, 44.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 망고, 망고, 0, 0, 800.0
류, 사과, 후지, 1, 0, 255.0
과채류, 방울토마토, 대추방울, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 310.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 후지, 1, 0, 200.0
류, 표고버섯, 화고건표고, 1, 0, 1760.0
류, 망고, 망고, 0, 0, 800.0
류, 사과, 후지, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 324.5
류, 사과, 미시마, 1, 0, 355.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 284.5
과채류, 토마토, 토마토, 1, 0, 380.0
류, 사과, 미얀마, 1, 0, 625.0
류, 사과, 미얀마, 1, 0, 313.0
류, 목이, 목이, 0, 0, 1500.0
류, 만감, 한라봉, 1, 0, 306.66666
과채류, 딸기, 장희, 1, 0, 1430.0
과채류, 딸기, 설향, 1, 0, 800.0
채류, 아욱, 아욱, 1, 0, 170.0
류, 감귤, 기타감귤, 1, 0, 176.0
과채류, 토마토, 토마토, 1, 0, 550.0
류, 사과, 미얀마, 1, 0, 266.0
류, 사과, 미얀마, 1, 0, 59.5
과채류, 방울토마토, 대추방울, 1, 0, 760.0
류, 감귤, 기타감귤, 1, 0, 633.3333
류, 사과, 후지, 1, 0, 230.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 30.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 후지, 1, 0, 351.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 30.0
류, 사과, 미얀마, 1, 0, 56.0
과채류, 딸기, 설향, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 30.0
류, 사과, 후지, 1, 0, 360.0
류, 사과, 후지, 1, 0, 260.0
류, 사과, 기타사과, 1, 0, 440.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 로얄부사, 1, 0, 420.0
류, 사과, 후지, 1, 0, 260.0
류, 감귤, 레드향, 1, 0, 536.6667
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 1053.3334
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 377.5
과채류, 딸기, 장희, 1, 0, 850.0
류, 배, 신고, 1, 0, 146.66667
류, 만감, 한라봉, 1, 0, 288.8889
류, 사과, 후지, 1, 0, 100.0
류, 사과, 로얄부사, 1, 0, 370.0
류, 감귤, 조생귤, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 170.0
과채류, 딸기, 장희, 1, 0, 1050.0
류, 사과, 미얀마, 1, 0, 201.5
류, 사과, 미얀마, 1, 0, 121.5
류, 사과, 미얀마, 1, 0, 246.5
류, 사과, 미얀마, 1, 0, 109.5
류, 사과, 미얀마, 1, 0, 272.5
류, 바나나, 기타바나나, 1, 0, 250.0
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 바나나, 기타바나나, 1, 0, 234.61539
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 사과, 미시마, 1, 0, 44.5
류, 사과, 미얀마, 1, 0, 281.5
류, 참나물, 참나물, 1, 0, 425.0
채류, 쑥갓, 쑥갓, 1, 0, 365.0
류, 사과, 미얀마, 1, 0, 315.0
류, 사과, 미시마, 1, 0, 88.5
류, 사과, 미얀마, 1, 0, 340.0
과채류, 토마토, 토마토, 1, 0, 290.6
과채류, 방울토마토, 대추방울, 1, 0, 285.6
과채류, 토마토, 토마토, 1, 0, 285.6
류, 망고, 망고, 0, 0, 800.0
류, 망고, 망고, 0, 0, 800.0
류, 망고, 망고, 0, 0, 800.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 파인애플, 기타파인애플, 1, 0, 220.0
류, 망고, 망고, 0, 0, 800.0
류, 파인애플, 기타파인애플, 1, 0, 260.0
류, 망고, 망고, 0, 0, 800.0
류, 파인애플, 기타파인애플, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 111.0
류, 사과, 미얀마, 1, 0, 186.0
류, 파인애플, 기타파인애플, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 211.0
류, 바나나, 기타바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1310.0
류, 사과, 미얀마, 1, 0, 202.5
류, 단감, 부유, 1, 0, 125.0
류, 바나나, 기타바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 참다래(키위), 기타참다래, 1, 0, 500.0
류, 바나나, 기타바나나, 1, 0, 100.0
류, 바나나, 기타바나나, 1, 0, 100.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 600.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 87.5
과채류, 딸기, 설향, 1, 0, 1700.0
채소류, 양파, 양파, 0, 0, 96.666664
과채류, 딸기, 금실, 1, 0, 870.0
과채류, 방울토마토, 대추방울, 1, 0, 450.0
과채류, 딸기, 기타딸기, 1, 0, 650.0
과채류, 방울토마토, 대추방울, 1, 0, 500.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 방울토마토, 대추방울, 1, 0, 500.0
채소류, 양파, 양파, 0, 0, 96.666664
류, 단감, 부유, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 1700.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 기타사과, 1, 0, 94.5
류, 단감, 부유, 1, 0, 160.0
류, 단감, 부유, 1, 0, 190.0
채류, 고추잎, 생고추잎, 1, 0, 375.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 880.0
류, 사과, 미얀마, 1, 0, 69.5
류, 콜라비(순무양배추), 콜라비, 1, 0, 30.0
과채류, 딸기, 설향, 1, 0, 833.3333
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 930.0
채류, 시금치, 시금치, 1, 0, 157.5
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 306.0
류, 포도, 샤인마스캇, 1, 0, 500.0
채류, 깻잎, 깻잎순, 1, 0, 466.66666
과채류, 딸기, 설향, 1, 0, 1200.0
류, 단감, 부유, 1, 0, 248.0
채류, 아욱, 아욱, 1, 0, 255.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 30.0
류, 사과, 미얀마, 1, 0, 145.0
류, 사과, 미얀마, 1, 0, 266.5
류, 감귤, 조생귤, 1, 0, 270.0
류, 사과, 미얀마, 1, 0, 85.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 감귤, 기타감귤, 1, 0, 320.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1600.0
과채류, 딸기, 설향, 1, 0, 1350.0
채류, 고수, 고수, 1, 0, 500.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 30.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 69.5
류, 사과, 미얀마, 1, 0, 383.5
과채류, 딸기, 설향, 1, 0, 1550.0
채류, 시금치, 시금치, 1, 0, 152.5
류, 만감, 한라봉, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 115.0
채류, 깻잎, 깻잎, 1, 0, 1250.0
류, 사과, 후지, 1, 0, 274.0
류, 사과, 미얀마, 1, 0, 306.5
과채류, 딸기, 설향, 1, 0, 900.0
류, 감귤, 기타감귤, 1, 0, 626.6667
류, 사과, 기타사과, 1, 0, 134.5
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 58.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 레드향, 1, 0, 533.3333
과채류, 딸기, 설향, 1, 0, 580.0
류, 사과, 미얀마, 1, 0, 126.5
류, 사과, 후지, 1, 0, 349.0
과채류, 딸기, 설향, 1, 0, 2600.0
채류, 깻잎, 깻잎순, 1, 0, 466.66666
류, 사과, 미얀마, 1, 0, 110.0
류, 감귤, 기타감귤, 1, 0, 118.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 79.5
과채류, 토마토, 토마토, 1, 0, 325.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 오렌지, 기타오렌지, 1, 0, 533.3333
류, 사과, 후지, 1, 0, 125.0
류, 호두, 기타호두, 1, 0, 510.0
류, 사과, 기타사과, 1, 0, 150.0
류, 사과, 후지, 1, 0, 436.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 69.5
류, 만감, 한라봉, 1, 0, 340.0
채류, 깻잎, 깻잎, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 90.0
류, 사과, 미얀마, 1, 0, 219.5
류, 포도, 샤인마스캇, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 134.5
채류, 깻잎, 깻잎, 1, 0, 1300.0
류, 사과, 후지, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 감귤, 조생귤, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 116.5
류, 감귤, 기타감귤, 1, 0, 360.0
류, 사과, 기타사과, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 700.0
류, 사과, 미얀마, 1, 0, 244.0
류, 사과, 미얀마, 1, 0, 155.0
과채류, 딸기, 설향, 1, 0, 770.0
류, 사과, 로얄부사, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 325.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 조생귤, 1, 0, 140.0
채류, 깻잎, 깻잎, 1, 0, 766.6667
류, 사과, 후지, 1, 0, 270.0
류, 감귤, 레드향, 1, 0, 533.3333
류, 사과, 기타사과, 1, 0, 150.0
류, 감귤, 하우스감귤, 1, 0, 625.0
류, 사과, 기타사과, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 오렌지, 기타오렌지, 1, 0, 533.3333
류, 사과, 미얀마, 1, 0, 225.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 기타감귤, 1, 0, 626.6667
류, 사과, 미얀마, 1, 0, 139.5
류, 포도, 청포도, 1, 0, 410.0
과채류, 방울토마토, 대추방울, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1130.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 기타사과, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 393.33334
류, 사과, 후지, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 1450.0
과채류, 토마토, 토마토, 1, 0, 380.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 후지, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 후지, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1660.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 토마토, 토마토, 1, 0, 550.0
류, 감귤, 조생귤, 1, 0, 100.0
과채류, 방울토마토, 대추방울, 1, 0, 760.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 사과, 로얄부사, 1, 0, 365.0
류, 사과, 후지, 1, 0, 155.0
류, 자몽, 그레이프푸룻, 1, 0, 382.35294
류, 레몬, 레몬, 0, 0, 447.05884
류, 체리, 체리, 1, 0, 900.0
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 바나나, 기타바나나, 1, 0, 234.61539
류, 바나나, 기타바나나, 1, 0, 242.3077
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 바나나, 기타바나나, 1, 0, 234.61539
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 바나나, 기타바나나, 1, 0, 288.46155
채류, 냉이, 일반냉이, 1, 0, 667.5
류, 사과, 미얀마, 1, 0, 339.5
류, 사과, 미시마, 1, 0, 130.0
류, 사과, 미시마, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 379.5
채류, 냉이, 일반냉이, 1, 0, 237.5
류, 사과, 미얀마, 1, 0, 109.5
류, 사과, 미얀마, 1, 0, 135.0
류, 사과, 기타사과, 1, 0, 151.0
류, 사과, 미얀마, 1, 0, 163.0
류, 사과, 미얀마, 1, 0, 254.5
류, 사과, 미얀마, 1, 0, 275.0
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 82.5
류, 사과, 미얀마, 1, 0, 364.5
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 233.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 100.0
류, 바나나, 바나나, 0, 0, 242.3077
류, 바나나, 기타바나나, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 274.5
과채류, 딸기, 금실, 1, 0, 870.0
류, 사과, 미얀마, 1, 0, 115.0
류, 바나나, 기타바나나, 1, 0, 191.66667
류, 바나나, 기타바나나, 1, 0, 100.0
류, 바나나, 기타바나나, 1, 0, 241.66667
류, 바나나, 기타바나나, 1, 0, 241.66667
류, 바나나, 기타바나나, 1, 0, 191.66667
채류, 시금치, 시금치, 1, 0, 175.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 274.5
류, 감귤, 조생귤, 1, 0, 180.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 여홍, 1, 0, 460.0
류, 사과, 미얀마, 1, 0, 172.5
채류, 깻잎, 깻잎, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 299.0
류, 사과, 기타사과, 1, 0, 154.5
과채류, 딸기, 설향, 1, 0, 810.0
과채류, 딸기, 설향, 1, 0, 1300.0
채류, 깻잎, 깻잎, 1, 0, 700.0
류, 감귤, 기타감귤, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 1020.0
류, 사과, 미얀마, 1, 0, 182.5
류, 사과, 미얀마, 1, 0, 269.5
류, 사과, 기타사과, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1150.0
채류, 부추, 일반부추, 1, 0, 500.0
류, 호두, 기타호두, 1, 0, 733.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 345.0
류, 사과, 후지, 1, 0, 270.0
류, 사과, 미얀마, 1, 0, 151.0
류, 만감, 한라봉, 1, 0, 500.0
류, 감귤, 조생귤, 1, 0, 140.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 83.0
류, 단감, 부유, 1, 0, 175.0
류, 감귤, 조생귤, 1, 0, 170.0
류, 사과, 미얀마, 1, 0, 195.5
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 207.5
과채류, 딸기, 설향, 1, 0, 980.0
과채류, 딸기, 설향, 1, 0, 2600.0
류, 금감, 금감, 1, 0, 470.0
류, 사과, 미얀마, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1610.0
류, 감귤, 레드향, 1, 0, 566.6667
과채류, 딸기, 설향, 1, 0, 553.3333
류, 사과, 미얀마, 1, 0, 258.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 감귤, 조생귤, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 기타사과, 1, 0, 150.0
채류, 깻잎, 깻잎, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 120.5
과채류, 딸기, 설향, 1, 0, 1850.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 금감, 금감, 1, 0, 470.0
류, 사과, 미얀마, 1, 0, 348.5
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 기타사과, 1, 0, 150.0
류, 사과, 후지, 1, 0, 230.0
채류, 깻잎, 깻잎순, 1, 0, 466.66666
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1400.0
, 고구마, 기타, 1, 0, 90.0
과채류, 딸기, 설향, 1, 0, 533.3333
과채류, 토마토, 토마토, 1, 0, 325.0
채류, 부추, 일반부추, 1, 0, 482.5
류, 오렌지, 기타오렌지, 1, 0, 566.6667
류, 사과, 미얀마, 1, 0, 253.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 감귤, 조생귤, 1, 0, 232.0
류, 사과, 미얀마, 1, 0, 233.0
류, 금감, 금감, 1, 0, 470.0
채류, 깻잎, 깻잎, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 195.5
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 사과, 후지, 1, 0, 141.0
류, 사과, 후지, 1, 0, 180.0
류, 감귤, 기타감귤, 1, 0, 360.0
류, 바나나, 바나나, 1, 0, 200.0
류, 오렌지, 기타오렌지, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 사과, 미얀마, 1, 0, 203.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1190.0
채류, 깻잎, 깻잎, 1, 0, 1300.0
류, 금감, 금감, 1, 0, 470.0
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 125.0
류, 사과, 미얀마, 1, 0, 250.0
채류, 부추, 일반부추, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 166.5
류, 사과, 미얀마, 1, 0, 161.5
류, 사과, 미얀마, 1, 0, 127.5
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 금감, 금감, 1, 0, 470.0
과채류, 딸기, 설향, 1, 0, 1700.0
류, 감귤, 하우스감귤, 1, 0, 625.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 자몽, 그레이프푸룻, 1, 0, 382.35294
과채류, 딸기, 설향, 1, 0, 1120.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1630.0
채류, 깻잎, 깻잎, 1, 0, 766.6667
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 256.0
과채류, 딸기, 설향, 1, 0, 1400.0
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 197.0
류, 사과, 기타사과, 1, 0, 440.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 후지, 1, 0, 180.0
류, 레몬, 레몬, 0, 0, 447.05884
류, 사과, 후지, 1, 0, 290.0
류, 사과, 후지, 1, 0, 255.0
과채류, 방울토마토, 대추방울, 1, 0, 1000.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 감귤, 조생귤, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 560.0
류, 사과, 미얀마, 1, 0, 284.5
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 체리, 체리, 1, 0, 900.0
류, 사과, 기타사과, 1, 0, 45.5
류, 사과, 미얀마, 1, 0, 112.5
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 288.0
류, 사과, 미얀마, 1, 0, 329.5
류, 감귤, 조생귤, 1, 0, 210.0
과채류, 딸기, 장희, 1, 0, 1280.0
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 토마토, 토마토, 1, 0, 380.0
류, 포도, 청포도, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 기타감귤, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 163.0
류, 사과, 미얀마, 1, 0, 92.5
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 바나나, 기타바나나, 1, 0, 288.46155
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 사과, 후지, 1, 0, 225.0
류, 사과, 기타사과, 1, 0, 89.5
류, 사과, 로얄부사, 1, 0, 430.0
과채류, 토마토, 토마토, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 레드향, 1, 0, 466.66666
류, 사과, 미얀마, 1, 0, 324.0
류, 감귤, 기타감귤, 1, 0, 600.0
류, 바나나, 기타바나나, 1, 0, 234.61539
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 방울토마토, 대추방울, 1, 0, 760.0
류, 사과, 미얀마, 1, 0, 166.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 감귤, 레드향, 1, 0, 466.66666
류, 사과, 기타사과, 1, 0, 470.0
과채류, 딸기, 설향, 1, 0, 866.6667
류, 사과, 후지, 1, 0, 145.0
채류, 시금치, 시금치, 1, 0, 177.5
, 콩, 기타콩, 1, 0, 470.0
류, 바나나, 기타바나나, 1, 0, 242.3077
류, 사과, 로얄부사, 1, 0, 320.0
류, 만감, 한라봉, 1, 0, 416.66666
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 사과, 기타사과, 1, 0, 100.0
류, 사과, 후지, 1, 0, 230.0
류, 사과, 미얀마, 1, 0, 188.0
류, 바나나, 기타바나나, 1, 0, 234.61539
류, 바나나, 기타바나나, 1, 0, 288.46155
채류, 냉이, 일반냉이, 1, 0, 175.0
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 사과, 기타사과, 1, 0, 144.5
류, 사과, 기타사과, 1, 0, 153.0
류, 사과, 미얀마, 1, 0, 129.5
류, 바나나, 바나나, 0, 0, 242.3077
류, 바나나, 바나나, 0, 0, 288.46155
류, 바나나, 바나나, 0, 0, 234.61539
류, 바나나, 바나나, 0, 0, 242.3077
류, 바나나, 바나나, 0, 0, 288.46155
류, 바나나, 바나나, 0, 0, 288.46155
류, 사과, 미얀마, 1, 0, 239.5
류, 바나나, 기타바나나, 1, 0, 250.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 96.0
류, 바나나, 기타바나나, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 272.5
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 166.66667
류, 바나나, 기타바나나, 1, 0, 100.0
류, 바나나, 기타바나나, 1, 0, 241.66667
류, 바나나, 기타바나나, 1, 0, 241.66667
류, 바나나, 기타바나나, 1, 0, 191.66667
과채류, 딸기, 설향, 1, 0, 1850.0
류, 사과, 미얀마, 1, 0, 181.5
과채류, 딸기, 설향, 1, 0, 1850.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1650.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 사과, 미얀마, 1, 0, 281.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 사과, 미얀마, 1, 0, 165.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 오렌지, 기타오렌지, 1, 0, 290.0
류, 사과, 미얀마, 1, 0, 295.5
류, 사과, 미얀마, 1, 0, 89.5
류, 감귤, 조생귤, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 300.0
류, 바나나, 바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 320.5
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 224.5
류, 사과, 미얀마, 1, 0, 294.5
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 감귤, 조생귤, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 119.5
과채류, 딸기, 설향, 1, 0, 1050.0
류, 사과, 미얀마, 1, 0, 107.5
과채류, 딸기, 설향, 1, 0, 1200.0
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 후지, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 240.0
류, 사과, 후지, 1, 0, 230.0
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
채류, 깻잎, 깻잎, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 180.0
채류, 깻잎, 깻잎, 1, 0, 700.0
류, 사과, 미얀마, 1, 0, 119.5
과채류, 딸기, 설향, 1, 0, 926.6667
류, 사과, 로얄부사, 1, 0, 320.0
류, 사과, 미얀마, 1, 0, 139.5
작물류, 땅콩, 기타땅콩, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 119.5
과채류, 딸기, 설향, 1, 0, 400.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 1160.0
류, 적채, 적채, 1, 0, 147.875
과채류, 딸기, 설향, 1, 0, 1150.0
류, 감귤, 조생귤, 1, 0, 360.0
류, 만감, 한라봉, 1, 0, 500.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 124.5
류, 사과, 미얀마, 1, 0, 169.5
과채류, 딸기, 설향, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 감귤, 기타감귤, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 225.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 금감, 금감, 1, 0, 480.0
류, 감귤, 조생귤, 1, 0, 360.0
류, 오렌지, 기타오렌지, 1, 0, 466.66666
과채류, 딸기, 설향, 1, 0, 2600.0
과채류, 딸기, 설향, 1, 0, 1260.0
채류, 깻잎, 깻잎, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 194.5
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 60.0
, 콩, 기타콩, 1, 0, 470.0
류, 사과, 미얀마, 1, 0, 84.5
, 고구마, 기타, 1, 0, 98.0
류, 오렌지, 기타오렌지, 1, 0, 466.66666
과채류, 딸기, 설향, 1, 0, 870.0
채류, 시금치, 시금치, 1, 0, 147.5
, 콩, 기타콩, 1, 0, 470.0
