과채류, 딸기, 설향, 1, 0, 890.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 112.5
과채류, 딸기, 설향, 1, 0, 1650.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 112.5
채류, 부추, 일반부추, 1, 0, 315.0
과채류, 딸기, 설향, 1, 0, 2100.0
류, 사과, 미얀마, 1, 0, 107.5
과채류, 딸기, 설향, 1, 0, 2100.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 148.0
류, 사과, 미얀마, 1, 0, 161.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 168.0
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 고사리, 건고사리, 1, 0, 3461.5386
류, 만감, 한라봉, 1, 0, 666.6667
과채류, 수박, 수박, 1, 0, 237.5
류, 사과, 미얀마, 1, 0, 500.0
류, 만감, 기타만감, 1, 0, 470.0
과채류, 딸기, 설향, 1, 0, 950.0
류, 만감, 한라봉, 1, 0, 383.33334
류, 사과, 후지, 1, 0, 460.0
류, 사과, 미얀마, 1, 0, 236.5
류, 포도, 샤인마스캇, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 239.5
류, 포도, 샤인마스캇, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 530.0
류, 사과, 미얀마, 1, 0, 230.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 체리, 체리, 0, 0, 940.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 망고, 망고, 1, 0, 970.0
류, 감귤, 기타감귤, 1, 0, 202.0
류, 사과, 미얀마, 1, 0, 295.0
과채류, 딸기, 기타딸기, 1, 0, 900.0
류, 사과, 후지, 1, 0, 200.0
과채류, 토마토, 기타토마토, 1, 0, 142.0
과채류, 딸기, 기타딸기, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 110.0
과채류, 딸기, 기타딸기, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1320.0
류, 사과, 후지, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 후지, 1, 0, 284.5
과채류, 딸기, 설향, 1, 0, 1253.3334
과채류, 딸기, 설향, 1, 0, 1065.0
과채류, 딸기, 설향, 1, 0, 980.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 단감, 부유, 1, 0, 190.0
류, 사과, 후지, 1, 0, 300.0
류, 대추, 건대추, 1, 0, 138.88889
류, 사과, 미얀마, 1, 0, 104.5
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 레드향, 1, 0, 411.1111
류, 포도, 샤인마스캇, 1, 0, 625.0
과채류, 토마토, 완숙토마토, 1, 0, 265.0
과채류, 토마토, 기타토마토, 1, 0, 158.0
과채류, 토마토, 완숙토마토, 1, 0, 400.0
과채류, 토마토, 완숙토마토, 1, 0, 255.0
류, 사과, 미얀마, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1420.0
류, 사과, 미얀마, 1, 0, 179.5
과채류, 딸기, 설향, 1, 0, 1150.0
류, 포도, 샤인마스캇, 1, 0, 415.0
류, 사과, 미얀마, 1, 0, 329.5
과채류, 딸기, 설향, 1, 0, 1120.0
류, 배, 신고, 1, 0, 173.33333
류, 사과, 후지, 1, 0, 269.5
류, 사과, 후지, 1, 0, 430.0
과채류, 딸기, 설향, 1, 0, 1280.0
류, 오렌지, 네블, 1, 0, 441.17648
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 망고, 망고, 1, 0, 960.0
류, 만감, 한라봉, 1, 0, 466.66666
류, 포도, 샤인마스캇, 1, 0, 460.0
류, 호두, 기타호두, 1, 0, 251.0
류, 사과, 미얀마, 1, 0, 169.5
과채류, 딸기, 설향, 1, 0, 1080.0
류, 사과, 미얀마, 1, 0, 69.5
류, 감귤, 조생귤, 1, 0, 220.0
류, 사과, 미시마, 1, 0, 410.0
류, 단감, 부유, 1, 0, 140.0
류, 포도, 샤인마스캇, 1, 0, 625.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 290.0
류, 사과, 후지, 1, 0, 252.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 단감, 부유, 1, 0, 133.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 사과, 후지, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 레드향, 1, 0, 555.55554
류, 사과, 미얀마, 1, 0, 195.5
류, 포도, 샤인마스캇, 1, 0, 510.0
과채류, 토마토, 토마토, 1, 0, 184.0
류, 사과, 미얀마, 1, 0, 92.5
과채류, 딸기, 설향, 1, 0, 10000.0
류, 사과, 후지, 1, 0, 187.0
류, 단감, 부유, 1, 0, 142.0
과채류, 토마토, 완숙토마토, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 포도, 샤인마스캇, 1, 0, 825.0
류, 단감, 부유, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 배, 신고, 1, 0, 160.0
, 고구마, 기타, 1, 0, 211.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 349.0
과채류, 방울토마토, 대추방울, 1, 0, 420.0
류, 사과, 미얀마, 1, 0, 200.0
류, 방풍나물, 방풍나물, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 방울토마토, 방울토마토, 1, 0, 355.0
류, 사과, 후지, 1, 0, 168.0
류, 감귤, 레드향, 1, 0, 555.55554
과채류, 딸기, 설향, 1, 0, 510.0
류, 사과, 미얀마, 1, 0, 79.5
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 204.0
류, 사과, 미얀마, 1, 0, 620.0
류, 감귤, 조생귤, 1, 0, 166.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 236.5
과채류, 토마토, 완숙토마토, 1, 0, 250.0
류, 사과, 후지, 1, 0, 210.0
류, 사과, 미얀마, 1, 0, 214.5
채류, 배추, 기타배추, 1, 0, 20.0
류, 감귤, 조생귤, 1, 0, 120.0
류, 감귤, 레드향, 1, 0, 600.0
류, 포도, 샤인마스캇, 1, 0, 825.0
류, 감귤, 비가림감귤, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 2000.0
류, 체리, 체리, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1450.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 후지, 1, 0, 220.0
과채류, 방울토마토, 대추방울, 1, 0, 290.0
과채류, 토마토, 완숙토마토, 1, 0, 250.0
작물류, 유채, 식용, 1, 0, 217.5
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 후지, 1, 0, 330.0
과채류, 딸기, 기타딸기, 1, 0, 900.0
류, 도라지, 기타도라지, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 감귤, 레드향, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 단감, 부유, 1, 0, 177.0
채류, 열무, 열무, 1, 0, 212.5
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 기타사과, 1, 0, 350.0
과채류, 토마토, 토마토, 1, 0, 800.0
류, 만감, 한라봉, 1, 0, 550.0
류, 포도, 포도, 0, 0, 243.90244
류, 사과, 미얀마, 1, 0, 200.0
채류, 열무, 열무, 1, 0, 212.5
류, 포도, 샤인마스캇, 1, 0, 460.0
류, 배, 만풍, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 660.0
류, 대추, 건대추, 1, 0, 660.0
류, 사과, 후지, 1, 0, 290.0
류, 사과, 미얀마, 1, 0, 202.5
과채류, 딸기, 설향, 1, 0, 1200.0
채류, 시금치, 시금치, 1, 0, 350.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1360.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 64.5
류, 사과, 미얀마, 1, 0, 239.5
류, 도라지, 기타도라지, 1, 0, 650.0
류, 사과, 후지, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1260.0
류, 사과, 미얀마, 1, 0, 138.5
과채류, 토마토, 토마토, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 161.0
채류, 시금치, 시금치, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 176.5
류, 사과, 미얀마, 1, 0, 223.0
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 파프리카, 기타파프리카, 1, 0, 1617.0
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 사과, 미얀마, 1, 0, 263.0
류, 오렌지, 오렌지, 0, 0, 470.58823
채소류, 풋고추, 아삭이, 1, 0, 840.0
채소류, 풋고추, 청양, 1, 0, 945.0
류, 오렌지, 오렌지, 0, 0, 470.58823
채소류, 풋고추, 아삭이, 1, 0, 945.0
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 사과, 미얀마, 1, 0, 275.0
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 셀러리(양미나리), 셀러리, 1, 0, 50.0
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 셀러리(양미나리), 셀러리, 1, 0, 50.0
류, 오렌지, 오렌지, 0, 0, 470.58823
류, 사과, 미얀마, 1, 0, 279.5
과채류, 딸기, 설향, 1, 0, 550.0
류, 체리, 체리, 0, 0, 940.0
류, 체리, 체리, 0, 0, 940.0
류, 체리, 체리, 0, 0, 940.0
류, 체리, 체리, 0, 0, 940.0
류, 체리, 체리, 0, 0, 940.0
류, 체리, 체리, 0, 0, 940.0
류, 체리, 체리, 0, 0, 940.0
류, 체리, 체리, 0, 0, 940.0
류, 사과, 미얀마, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 820.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1320.0
류, 감귤, 조생귤, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 340.0
류, 감귤, 조생귤, 1, 0, 120.0
류, 감귤, 조생귤, 1, 0, 120.0
류, 사과, 미얀마, 1, 0, 370.0
류, 파인애플, 파인애플, 0, 0, 208.33333
류, 사과, 미얀마, 1, 0, 330.0
과채류, 딸기, 금실, 1, 0, 1800.0
류, 사과, 미얀마, 1, 0, 505.0
류, 사과, 미얀마, 1, 0, 110.0
류, 무, 봄무, 1, 0, 53.0
류, 무, 봄무, 1, 0, 53.0
류, 무, 봄무, 1, 0, 52.5
류, 무, 봄무, 1, 0, 52.5
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 148.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 158.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 272.0
류, 망고, 망고, 1, 0, 960.0
류, 사과, 후지, 1, 0, 240.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 포도, 샤인마스캇, 1, 0, 775.0
과채류, 수박, 수박, 1, 0, 44.285713
류, 단감, 부유, 1, 0, 200.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 감귤, 기타감귤, 1, 0, 210.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 포도, 샤인마스캇, 1, 0, 460.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 246.5
류, 사과, 후지, 1, 0, 170.0
류, 사과, 미얀마, 1, 0, 91.5
과채류, 방울토마토, 대추방울, 1, 0, 420.0
과채류, 딸기, 설향, 1, 0, 1633.3334
류, 파인애플, 파인애플, 1, 0, 241.66667
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 후지, 1, 0, 300.0
과채류, 토마토, 기타토마토, 1, 0, 244.0
과채류, 방울토마토, 방울토마토, 1, 0, 280.0
류, 사과, 기타사과, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 토마토, 완숙토마토, 1, 0, 180.0
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 284.5
과채류, 딸기, 설향, 1, 0, 1166.6666
류, 포도, 샤인마스캇, 1, 0, 775.0
류, 사과, 미얀마, 1, 0, 33.0
류, 사과, 미얀마, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 바나나, 바나나, 1, 0, 138.46153
과채류, 딸기, 설향, 1, 0, 1550.0
류, 단감, 부유, 1, 0, 260.0
과채류, 수박, 수박, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 후지, 1, 0, 410.0
류, 배, 신고, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 146.5
류, 망고, 망고, 1, 0, 960.0
과채류, 딸기, 설향, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 콩나물, 콩나물, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 815.0
류, 사과, 후지, 1, 0, 286.0
과채류, 딸기, 설향, 1, 0, 553.3333
류, 감귤, 레드향, 1, 0, 622.2222
류, 감귤, 조생귤, 1, 0, 138.0
류, 사과, 미얀마, 1, 0, 229.5
류, 사과, 후지, 1, 0, 280.0
류, 포도, 포도, 0, 0, 121.95122
류, 만감, 기타만감, 1, 0, 583.3333
류, 감귤, 조생귤, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 274.5
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 680.0
류, 감귤, 조생귤, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 사과, 미시마, 1, 0, 420.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 254.5
류, 감귤, 레드향, 1, 0, 622.2222
과채류, 딸기, 설향, 1, 0, 1320.0
과채류, 딸기, 설향, 1, 0, 680.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1280.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 56.5
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 토마토, 완숙토마토, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 249.0
류, 단감, 부유, 1, 0, 160.0
류, 감귤, 레드향, 1, 0, 622.2222
류, 사과, 기타사과, 1, 0, 300.0
채류, 숙주나물, 숙주나물, 1, 0, 290.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 기타딸기, 1, 0, 1370.0
류, 단감, 부유, 1, 0, 110.0
류, 감귤, 비가림감귤, 1, 0, 292.0
류, 포도, 샤인마스캇, 1, 0, 330.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 포도, 샤인마스캇, 1, 0, 660.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 161.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 밤, 기타밤, 1, 0, 550.0
채소류, 풋고추, 청양, 1, 0, 900.0
가공, 전분 및 사료제조, 기타, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 182.0
류, 사과, 후지, 1, 0, 220.0
과채류, 토마토, 토마토, 1, 0, 680.0
류, 사과, 후지, 1, 0, 250.0
채류, 콩나물, 콩나물, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 350.0
과채류, 토마토, 완숙토마토, 1, 0, 300.0
류, 감귤, 레드향, 1, 0, 622.2222
류, 감귤, 조생귤, 1, 0, 280.0
류, 밤, 기타밤, 1, 0, 550.0
류, 파프리카, 기타파프리카, 1, 0, 1464.0
가공, 전분 및 사료제조, 도토리묵, 1, 0, 166.66667
과채류, 토마토, 완숙토마토, 1, 0, 165.0
과채류, 토마토, 토마토, 1, 0, 213.0
류, 감귤, 조생귤, 1, 0, 104.0
류, 사과, 미얀마, 1, 0, 324.5
류, 사과, 후지, 1, 0, 250.0
과채류, 토마토, 완숙토마토, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 70.5
류, 사과, 후지, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 후지, 1, 0, 370.0
과채류, 방울토마토, 대추방울, 1, 0, 125.0
채류, 깻잎, 깻잎, 1, 0, 1350.0
류, 사과, 미얀마, 1, 0, 325.5
과채류, 토마토, 완숙토마토, 1, 0, 165.0
채류, 숙주나물, 숙주나물, 0, 0, 150.0
류, 사과, 미얀마, 1, 0, 229.5
류, 대추, 기타대추, 1, 0, 290.0
류, 사과, 후지, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 350.0
과채류, 토마토, 완숙토마토, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 319.5
과채류, 수박, 수박, 1, 0, 163.63637
류, 사과, 후지, 1, 0, 286.0
류, 감귤, 조생귤, 1, 0, 300.0
채류, 콩나물, 콩나물, 0, 0, 110.0
류, 감귤, 비가림감귤, 1, 0, 250.0
과채류, 수박, 수박, 1, 0, 163.63637
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 160.0
류, 배, 만풍, 1, 0, 111.333336
채류, 아욱, 아욱, 1, 0, 275.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 후지, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 281.5
채류, 청경채, 청경채, 1, 0, 337.5
과채류, 딸기, 설향, 1, 0, 550.0
채류, 청경채, 청경채, 1, 0, 375.0
채류, 청경채, 청경채, 1, 0, 375.0
류, 사과, 미얀마, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 127.5
류, 사과, 미시마, 1, 0, 106.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 235.0
류, 사과, 미얀마, 1, 0, 108.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
류, 사과, 미시마, 1, 0, 95.0
채류, 청경채, 청경채, 1, 0, 300.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 사과, 미얀마, 1, 0, 119.5
과채류, 딸기, 기타딸기, 1, 0, 620.0
류, 만감, 한라봉, 1, 0, 400.0
류, 포도, 포도, 0, 0, 439.02438
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 감귤, 기타감귤, 1, 0, 150.0
류, 사과, 후지, 1, 0, 160.0
류, 취나물, 기타취나물, 1, 0, 1058.8235
류, 사과, 후지, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 기타딸기, 1, 0, 1126.6666
류, 사과, 미얀마, 1, 0, 369.5
류, 감귤, 조생귤, 1, 0, 160.0
과채류, 딸기, 금실, 1, 0, 1700.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 355.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 400.0
과채류, 딸기, 금실, 1, 0, 1250.0
류, 감귤, 조생귤, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1750.0
류, 사과, 미얀마, 1, 0, 169.5
과채류, 딸기, 설향, 1, 0, 550.0
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 1900.0
류, 사과, 미얀마, 1, 0, 165.0
류, 사과, 미얀마, 1, 0, 224.5
류, 호두, 기타호두, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1260.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 포도, 샤인마스캇, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 1400.0
, 고구마, 기타, 1, 0, 161.0
류, 포도, 샤인마스캇, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 단감, 부유, 1, 0, 266.0
과채류, 딸기, 설향, 1, 0, 1280.0
채류, 상추, 청상추, 1, 0, 475.0
류, 감귤, 조생귤, 1, 0, 126.0
류, 단감, 부유, 1, 0, 155.0
류, 포도, 샤인마스캇, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 마, 기타마, 1, 0, 96.0
류, 사과, 후지, 1, 0, 260.0
류, 치커리, 치커리, 1, 0, 300.0
류, 배, 신고, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1380.0
과채류, 토마토, 토마토, 1, 0, 228.0
류, 치커리, 치커리, 1, 0, 300.0
류, 사과, 후지, 1, 0, 260.0
류, 감귤, 조생귤, 1, 0, 130.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 포도, 샤인마스캇, 1, 0, 725.0
류, 사과, 미얀마, 1, 0, 99.5
과채류, 딸기, 설향, 1, 0, 1050.0
류, 감귤, 조생귤, 1, 0, 270.0
류, 감귤, 기타감귤, 1, 0, 178.0
류, 감귤, 비가림감귤, 1, 0, 244.0
류, 사과, 미얀마, 1, 0, 84.5
류, 사과, 미얀마, 1, 0, 180.0
과채류, 딸기, 기타딸기, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 후지, 1, 0, 190.0
류, 사과, 미얀마, 1, 0, 134.5
류, 감귤, 조생귤, 1, 0, 302.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 사과, 미얀마, 1, 0, 250.5
과채류, 딸기, 설향, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 당근, 당근, 1, 0, 215.0
류, 사과, 후지, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 토마토, 토마토, 1, 0, 144.0
류, 만감, 한라봉, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 129.5
류, 당근, 당근, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 282.5
과채류, 딸기, 설향, 1, 0, 966.6667
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 95.0
류, 사과, 후지, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 감귤, 조생귤, 1, 0, 136.0
류, 당근, 당근, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 후지, 1, 0, 270.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 166.5
과채류, 딸기, 설향, 1, 0, 1550.0
류, 호두, 기타호두, 1, 0, 302.5
류, 당근, 당근, 1, 0, 200.0
류, 사과, 미시마, 1, 0, 420.0
류, 만감, 한라봉, 1, 0, 422.22223
류, 사과, 후지, 1, 0, 270.0
류, 체리, 체리, 0, 0, 960.0
채류, 깻잎, 깻잎, 1, 0, 665.5
류, 사과, 미얀마, 1, 0, 162.5
채류, 콩나물, 콩나물, 0, 0, 110.0
과채류, 딸기, 설향, 1, 0, 1900.0
과채류, 딸기, 설향, 1, 0, 920.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 384.5
과채류, 토마토, 토마토, 1, 0, 130.0
류, 만감, 한라봉, 1, 0, 422.22223
채류, 상추, 청상추, 1, 0, 375.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 후지, 1, 0, 240.0
과채류, 수박, 수박, 1, 0, 163.63637
류, 사과, 후지, 1, 0, 213.0
과채류, 딸기, 설향, 1, 0, 1500.0
과채류, 토마토, 토마토, 1, 0, 520.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 사과, 미얀마, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1300.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
류, 사과, 미시마, 1, 0, 153.0
류, 감귤, 조생귤, 1, 0, 204.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 호박, 기타호박, 1, 0, 450.0
채류, 청경채, 청경채, 1, 0, 300.0
과채류, 방울토마토, 방울토마토, 1, 0, 190.0
류, 사과, 미얀마, 1, 0, 160.0
과채류, 수박, 수박, 1, 0, 163.63637
과채류, 방울토마토, 대추방울, 1, 0, 420.0
과채류, 토마토, 완숙토마토, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 기타사과, 1, 0, 320.0
과채류, 토마토, 기타토마토, 1, 0, 260.0
류, 호박, 기타호박, 1, 0, 500.0
채류, 쑥갓, 쑥갓, 1, 0, 525.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 단감, 부유, 1, 0, 290.0
과채류, 토마토, 완숙토마토, 1, 0, 250.0
과채류, 수박, 수박, 1, 0, 163.63637
류, 사과, 미얀마, 1, 0, 342.0
류, 호박, 기타호박, 1, 0, 450.0
과채류, 토마토, 완숙토마토, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 179.5
류, 만감, 기타만감, 1, 0, 633.3333
과채류, 토마토, 완숙토마토, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 760.0
류, 사과, 로얄부사, 1, 0, 260.0
류, 양상추, 샤니레타스, 1, 0, 367.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 곶감, 기타곶감, 1, 0, 725.0
류, 호박, 기타호박, 1, 0, 450.0
류, 바나나, 바나나, 1, 0, 138.46153
류, 사과, 미얀마, 1, 0, 350.5
류, 배, 신고, 1, 0, 206.66667
과채류, 딸기, 설향, 1, 0, 2350.0
과채류, 수박, 수박, 1, 0, 57.5
채류, 부추, 일반부추, 1, 0, 450.0
류, 사과, 미얀마, 1, 0, 166.0
류, 사과, 미시마, 1, 0, 174.5
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 398.0
류, 사과, 후지, 1, 0, 190.0
과채류, 토마토, 완숙토마토, 1, 0, 240.0
류, 고사리, 생고사리, 1, 0, 1700.0
과채류, 방울토마토, 대추방울, 1, 0, 230.0
류, 사과, 후지, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 포도, 샤인마스캇, 1, 0, 415.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 토마토, 완숙토마토, 1, 0, 240.0
류, 감귤, 조생귤, 1, 0, 78.0
