류, 표고버섯, 표고버섯, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 189.5
, 고구마, 기타, 1, 0, 60.0
류, 사과, 미시마, 1, 0, 133.0
류, 사과, 미시마, 1, 0, 150.0
, 고구마, 밤고구마, 1, 0, 120.0
, 감자, 두백, 1, 0, 200.0
류, 바나나, 바나나, 0, 0, 242.3077
류, 바나나, 바나나, 0, 0, 242.3077
류, 표고버섯, 표고버섯, 1, 0, 575.0
류, 체리, 체리, 1, 0, 960.0
류, 가지, 가지, 1, 0, 240.0
류, 오렌지, 오렌지, 0, 0, 466.66666
, 감자, 대지, 1, 0, 125.0
류, 포도, 포도, 0, 0, 525.0
류, 느타리버섯, 느타리버섯, 1, 0, 225.0
류, 표고버섯, 표고버섯, 1, 0, 550.0
류, 파인애플, 파인애플, 0, 0, 250.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 가지, 가지, 1, 0, 75.0
류, 표고버섯, 표고버섯, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 370.0
류, 배, 신고, 1, 0, 86.0
과채류, 딸기, 설향, 1, 0, 1460.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 272.0
과채류, 토마토, 기타토마토, 1, 0, 138.0
류, 만감, 기타만감, 1, 0, 550.0
류, 단감, 부유, 1, 0, 200.0
채소류, 마늘, 풋마늘, 1, 0, 425.0
류, 만감, 기타만감, 1, 0, 666.6667
류, 호박, 애호박, 1, 0, 583.3333
류, 감귤, 비가림감귤, 1, 0, 286.0
과채류, 딸기, 설향, 1, 0, 650.0
, 고구마, 밤고구마, 1, 0, 86.0
류, 호박, 애호박, 1, 0, 452.5
채소류, 양파, 양파, 1, 0, 170.0
, 고구마, 밤고구마, 1, 0, 86.0
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1100.0
채소류, 대파, 대파, 1, 0, 175.0
류, 감귤, 기타감귤, 1, 0, 200.0
류, 양송이, 양송이, 1, 0, 650.0
류, 사과, 미얀마, 1, 0, 235.0
채류, 상추, 청상추, 1, 0, 350.0
채류, 상추, 적상추, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 체리, 체리, 1, 0, 900.0
류, 사과, 후지, 1, 0, 45.0
류, 체리, 체리, 1, 0, 600.0
과채류, 방울토마토, 대추방울, 1, 0, 240.0
류, 감귤, 조생귤, 1, 0, 252.0
류, 감귤, 조생귤, 1, 0, 132.0
류, 포도, 포도, 0, 0, 466.66666
채소류, 쪽파, 깐쪽파, 1, 0, 430.0
류, 포도, 포도, 0, 0, 466.66666
과채류, 딸기, 설향, 1, 0, 1300.0
류, 포도, 포도, 0, 0, 466.66666
류, 포도, 포도, 0, 0, 466.66666
채류, 시금치, 섬초, 1, 0, 550.0
류, 포도, 포도, 0, 0, 466.66666
채류, 깻잎, 깻잎순, 1, 0, 387.5
류, 포도, 포도, 0, 0, 366.66666
채류, 시금치, 섬초, 1, 0, 350.0
채류, 시금치, 섬초, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 만감, 하귤, 1, 0, 533.3333
채류, 시금치, 섬초, 1, 0, 380.0
채류, 깻잎, 깻잎, 1, 0, 850.0
과채류, 토마토, 완숙토마토, 1, 0, 312.0
채류, 토란대, 토란대, 1, 0, 125.0
채소류, 대파, 대파, 1, 0, 176.0
, 고구마, 기타, 1, 0, 60.0
류, 곶감, 곶감, 1, 0, 1020.0
채류, 시금치, 섬초, 1, 0, 350.0
류, 오이, 가시오이, 1, 0, 420.0
류, 감귤, 조생귤, 1, 0, 100.0
채류, 시금치, 섬초, 1, 0, 290.0
채류, 상추, 기타상추, 1, 0, 515.0
채류, 깻잎, 기타깻잎, 1, 0, 262.5
채류, 쌈추, 쌈추, 1, 0, 87.5
채류, 봄동배추, 봄동배추, 1, 0, 30.0
채류, 시금치, 시금치, 1, 0, 185.0
과채류, 딸기, 설향, 1, 0, 390.0
채류, 시금치, 시금치, 1, 0, 150.0
류, 느타리버섯, 원형느타리, 1, 0, 375.0
류, 느타리버섯, 원형느타리, 1, 0, 375.0
류, 감귤, 기타감귤, 1, 0, 160.0
류, 단감, 기타단감, 1, 0, 190.0
류, 오이, 백다다기, 1, 0, 425.0
채류, 쑥갓, 쑥갓, 1, 0, 412.5
채소류, 쪽파, 깐쪽파, 1, 0, 520.0
채류, 시금치, 시금치, 1, 0, 244.44444
채류, 미나리, 돌미나리, 1, 0, 700.0
류, 파프리카, 빨강파프리카, 1, 0, 620.0
채소류, 풋고추, 녹광, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 720.0
류, 호박, 애호박, 1, 0, 412.5
채소류, 쪽파, 깐쪽파, 1, 0, 540.0
채류, 부추, 기타부추, 1, 0, 844.0
류, 감귤, 기타감귤, 1, 0, 200.0
채소류, 풋고추, 오이고추, 1, 0, 450.0
류, 팽이버섯, 팽이1호, 1, 0, 300.0
류, 연근, 연근, 1, 0, 106.666664
채류, 부추, 일반부추, 1, 0, 300.0
, 고구마, 기타, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 590.0
채소류, 풋고추, 기타풋고추, 1, 0, 260.0
채소류, 풋고추, 청양, 1, 0, 560.0
과채류, 딸기, 설향, 1, 0, 950.0
채류, 미나리, 미나리, 1, 0, 844.0
과채류, 방울토마토, 대추방울, 1, 0, 233.33333
류, 로메인, 통로메인, 1, 0, 595.0
채소류, 쪽파, 깐쪽파, 1, 0, 500.0
채소류, 풋고추, 청양, 1, 0, 870.0
류, 팽이버섯, 팽이1호, 1, 0, 300.0
채류, 부추, 일반부추, 1, 0, 257.14285
류, 호박, 애호박, 1, 0, 175.0
채류, 배추, 월동배추, 1, 0, 32.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 157.5
채류, 동초, 동초, 1, 0, 82.5
과채류, 딸기, 기타딸기, 1, 0, 3150.0
채류, 무청, 생무청, 1, 0, 110.0
채류, 상추, 적상추, 1, 0, 290.0
과채류, 방울토마토, 대추방울, 1, 0, 243.33333
류, 참다래(키위), 그린, 1, 0, 290.0
채소류, 풋고추, 청양, 1, 0, 870.0
과채류, 딸기, 장희, 1, 0, 1266.6666
채류, 깻잎, 깻잎순, 1, 0, 161.11111
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 218.75
류, 포도, 샤인마스캇, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 호박, 애호박, 1, 0, 231.25
과채류, 방울토마토, 대추방울, 1, 0, 280.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 200.0
 해조류, 미역, 기타, 1, 0, 200.0
채류, 부추, 일반부추, 1, 0, 300.0
류, 표고버섯, 표고버섯, 1, 0, 250.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 단감, 부유, 1, 0, 250.0
류, 새송이, 새송이버섯, 1, 0, 1270.0
채류, 갓, 기타갓, 1, 0, 385.0
류, 취나물, 취나물, 1, 0, 1050.0
류, 팽이버섯, 팽이1호, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 방울토마토, 대추방울, 1, 0, 433.33334
과채류, 딸기, 설향, 1, 0, 800.0
류, 파인애플, 파인애플, 0, 0, 250.0
채소류, 풋고추, 청양, 1, 0, 452.0
과채류, 토마토, 토마토, 1, 0, 300.0
채류, 고수, 고수, 1, 0, 1650.0
류, 파프리카, 빨강파프리카, 1, 0, 1100.0
류, 포도, 샤인마스캇, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 1400.0
채류, 상추, 적상추, 1, 0, 290.0
류, 포도, 포도, 0, 0, 662.5
류, 호박, 애호박, 1, 0, 280.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 218.75
류, 호박, 애호박, 1, 0, 337.5
류, 감귤, 천혜향, 1, 0, 500.0
과채류, 토마토, 토마토, 1, 0, 160.0
류, 적채, 적채, 1, 0, 87.5
류, 단감, 부유, 1, 0, 150.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 218.75
, 고구마, 호박고구마, 1, 0, 50.0
류, 새송이, 새송이버섯, 1, 0, 300.0
채소류, 대파, 대파, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1140.0
채류, 부추, 일반부추, 1, 0, 400.0
채류, 시금치, 시금치, 1, 0, 300.0
류, 바나나, 바나나, 0, 0, 234.61539
류, 셀러리(양미나리), 셀러리, 1, 0, 70.0
채류, 배추, 월동배추, 1, 0, 28.0
채류, 고수, 고수, 1, 0, 1450.0
류, 감귤, 조생귤, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 154.0
채류, 시금치, 시금치, 1, 0, 130.0
과채류, 딸기, 설향, 1, 0, 1290.0
류, 바나나, 바나나, 0, 0, 242.3077
채류, 가죽나물, 기타가죽나물, 1, 0, 325.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 단감, 부유, 1, 0, 220.0
채류, 가죽나물, 기타가죽나물, 1, 0, 325.0
채류, 부추, 일반부추, 1, 0, 314.2857
류, 체리, 체리, 1, 0, 960.0
류, 오렌지, 오렌지, 0, 0, 466.66666
채류, 배추, 월동배추, 1, 0, 28.0
채류, 부추, 일반부추, 1, 0, 496.66666
, 고구마, 기타, 1, 0, 120.0
류, 느타리버섯, 느타리버섯, 1, 0, 225.0
류, 감귤, 천혜향, 1, 0, 533.3333
류, 포도, 포도, 0, 0, 525.0
류, 단감, 부유, 1, 0, 260.0
, 감자, 두백, 1, 0, 220.0
류, 파인애플, 파인애플, 0, 0, 250.0
류, 단감, 부유, 1, 0, 240.0
류, 사과, 후지, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 바나나, 바나나, 0, 0, 234.61539
, 고구마, 기타, 1, 0, 80.0
류, 가지, 가지, 1, 0, 360.0
류, 새송이, 새송이버섯, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1130.0
류, 무, 기타무, 1, 0, 35.0
, 고구마, 기타, 1, 0, 65.0
, 감자, 대지, 1, 0, 150.0
류, 느타리버섯, 느타리버섯, 1, 0, 225.0
, 고구마, 밤고구마, 1, 0, 185.0
류, 표고버섯, 표고버섯, 1, 0, 900.0
류, 배, 신고, 1, 0, 119.333336
류, 단감, 부유, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1260.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 224.0
류, 두릅, 건두릅, 1, 0, 690.0
과채류, 토마토, 기타토마토, 1, 0, 178.0
과채류, 딸기, 설향, 1, 0, 928.5714
류, 감귤, 조생귤, 1, 0, 120.0
류, 단감, 부유, 1, 0, 270.0
류, 사과, 미얀마, 1, 0, 260.0
과채류, 방울토마토, 대추방울, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 감귤, 기타감귤, 1, 0, 210.0
류, 감귤, 기타감귤, 1, 0, 210.0
류, 사과, 후지, 1, 0, 70.0
류, 사과, 후지, 1, 0, 340.0
, 고구마, 밤고구마, 1, 0, 105.0
, 고구마, 밤고구마, 1, 0, 105.0
류, 호박, 애호박, 1, 0, 238.75
류, 만감, 기타만감, 1, 0, 565.0
채소류, 풋고추, 청양, 1, 0, 1090.0
류, 감귤, 조생귤, 1, 0, 270.0
채류, 시금치, 시금치, 1, 0, 260.0
채소류, 마늘, 풋마늘, 1, 0, 405.0
류, 호박, 애호박, 1, 0, 500.0
류, 오이, 취청, 1, 0, 670.0
류, 단감, 부유, 1, 0, 175.0
류, 블루베리, 블루베리, 1, 0, 1140.0
류, 포도, 포도, 0, 0, 366.66666
류, 곶감, 곶감, 1, 0, 50.0
과채류, 딸기, 설향, 1, 0, 650.0
채소류, 쪽파, 깐쪽파, 1, 0, 600.0
과채류, 딸기, 기타딸기, 1, 0, 660.0
, 고구마, 기타, 1, 0, 130.0
, 고구마, 기타, 1, 0, 145.0
류, 감귤, 조생귤, 1, 0, 180.0
, 고구마, 기타, 1, 0, 86.0
과채류, 딸기, 설향, 1, 0, 1560.0
류, 만감, 기타만감, 1, 0, 411.1111
채소류, 생강, 생강, 1, 0, 900.0
류, 배, 신고, 1, 0, 53.333332
채류, 열무, 열무, 1, 0, 140.0
채류, 배추, 쌈배추, 1, 0, 263.33334
류, 곶감, 곶감, 1, 0, 1000.0
류, 참나물, 참나물, 1, 0, 457.5
과채류, 딸기, 설향, 1, 0, 775.0
과채류, 토마토, 완숙토마토, 1, 0, 220.0
류, 무, 무말랭이, 1, 0, 550.0
류, 감귤, 조생귤, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 860.0
류, 감귤, 기타감귤, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 호박, 애호박, 1, 0, 413.75
류, 포도, 샤인마스캇, 1, 0, 575.0
작물류, 참당귀, 기타참당귀, 1, 0, 2000.0
채류, 깻잎, 깻잎, 1, 0, 1325.0
류, 사과, 미시마, 1, 0, 390.0
류, 포도, 포도, 0, 0, 662.5
류, 바나나, 바나나, 0, 0, 234.61539
채류, 시금치, 섬초, 1, 0, 340.0
류, 바나나, 바나나, 0, 0, 242.3077
채류, 깻잎, 기타깻잎, 1, 0, 475.0
류, 사과, 후지, 1, 0, 250.0
채류, 시금치, 섬초, 1, 0, 360.0
류, 체리, 체리, 1, 0, 960.0
채류, 깻잎, 깻잎, 1, 0, 550.0
류, 오렌지, 오렌지, 0, 0, 466.66666
류, 배, 신고, 1, 0, 113.333336
채소류, 대파, 대파, 1, 0, 175.0
류, 포도, 포도, 0, 0, 525.0
류, 배, 신고, 1, 0, 126.666664
류, 파인애플, 파인애플, 0, 0, 250.0
채류, 시금치, 섬초, 1, 0, 360.0
류, 단감, 부유, 1, 0, 300.0
류, 사과, 후지, 1, 0, 260.0
류, 바나나, 바나나, 0, 0, 234.61539
채류, 시금치, 섬초, 1, 0, 490.0
채류, 시금치, 섬초, 1, 0, 290.0
류, 배, 신고, 1, 0, 186.66667
류, 포도, 포도, 0, 0, 585.36584
류, 포도, 포도, 0, 0, 585.36584
과채류, 딸기, 설향, 1, 0, 760.0
채류, 깻잎, 깻잎, 1, 0, 650.0
, 고구마, 호박고구마, 1, 0, 190.0
채류, 깻잎, 기타깻잎, 1, 0, 312.5
, 고구마, 호박고구마, 1, 0, 200.0
채소류, 풋고추, 녹광, 1, 0, 600.0
, 고구마, 호박고구마, 1, 0, 263.0
류, 오이, 백다다기, 1, 0, 488.8889
채류, 고수, 고수, 1, 0, 2100.0
류, 호박, 애호박, 1, 0, 262.5
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 193.75
류, 감귤, 조생귤, 1, 0, 250.0
채류, 고수, 고수, 1, 0, 2050.0
과채류, 토마토, 토마토, 1, 0, 184.0
채류, 미나리, 돌미나리, 1, 0, 587.5
, 고구마, 호박고구마, 1, 0, 100.0
채류, 상추, 포기찹, 1, 0, 300.0
채류, 고수, 고수, 1, 0, 1950.0
류, 오이, 백다다기, 1, 0, 630.0
류, 호박, 애호박, 1, 0, 468.75
과채류, 토마토, 토마토, 1, 0, 184.0
채류, 상추, 포기찹, 1, 0, 450.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 206.25
과채류, 토마토, 토마토, 1, 0, 144.0
류, 파프리카, 빨강파프리카, 1, 0, 1040.0
과채류, 방울토마토, 대추방울, 1, 0, 200.0
류, 파프리카, 빨강파프리카, 1, 0, 640.0
류, 감귤, 조생귤, 1, 0, 232.0
채류, 배추, 쌈배추, 1, 0, 87.5
과채류, 딸기, 기타딸기, 1, 0, 1850.0
과채류, 딸기, 설향, 1, 0, 1390.0
채류, 고수, 고수, 1, 0, 2200.0
과채류, 토마토, 토마토, 1, 0, 144.0
류, 표고버섯, 기타표고버섯, 1, 0, 500.0
류, 느타리버섯, 느타리버섯, 1, 0, 425.0
류, 만감, 기타만감, 1, 0, 700.0
채류, 미나리, 돌미나리, 1, 0, 687.5
과채류, 수박, 수박, 1, 0, 420.0
, 고구마, 호박고구마, 1, 0, 60.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 호박, 쥬키니호박, 1, 0, 240.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 156.25
류, 호박, 쥬키니호박, 1, 0, 270.0
, 고구마, 기타, 1, 0, 45.0
채류, 상추, 적상추, 1, 0, 330.0
과채류, 딸기, 기타딸기, 1, 0, 850.0
과채류, 토마토, 토마토, 1, 0, 252.0
류, 포도, 샤인마스캇, 1, 0, 550.0
류, 셀러리(양미나리), 셀러리, 1, 0, 70.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 210.0
류, 가지, 가지, 1, 0, 206.25
류, 파프리카, 빨강파프리카, 1, 0, 1060.0
과채류, 토마토, 토마토, 1, 0, 304.0
, 감자, 기타감자, 1, 0, 210.0
채류, 부추, 일반부추, 1, 0, 314.2857
류, 파프리카, 빨강파프리카, 1, 0, 620.0
채류, 고수, 고수, 1, 0, 2150.0
과채류, 딸기, 설향, 1, 0, 1250.0
채류, 상추, 포기찹, 1, 0, 250.0
류, 가지, 가지, 1, 0, 350.0
채소류, 풋고추, 롱그린, 1, 0, 720.0
류, 방울양배추(스프로스), 방울양배추, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 240.0
채소류, 풋고추, 청양, 1, 0, 890.0
과채류, 토마토, 토마토, 1, 0, 288.0
류, 배, 신고, 1, 0, 200.0
류, 호박, 쥬키니호박, 1, 0, 320.0
, 감자, 대지, 1, 0, 180.0
과채류, 토마토, 토마토, 1, 0, 240.0
채류, 고수, 고수, 1, 0, 2350.0
류, 포도, 포도, 0, 0, 588.8889
류, 치커리, 치커리, 1, 0, 325.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 팽이버섯, 팽이1호, 1, 0, 308.0
과채류, 토마토, 토마토, 1, 0, 200.0
, 고구마, 호박고구마, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1100.0
채소류, 대파, 대파, 1, 0, 190.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 192.0
류, 피망(단고추), 홍피망, 1, 0, 200.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
류, 파프리카, 파프리카, 1, 0, 1280.0
류, 느타리버섯, 느타리버섯, 1, 0, 225.0
류, 감귤, 천혜향, 1, 0, 420.0
, 고구마, 호박고구마, 1, 0, 180.0
류, 치커리, 치커리, 1, 0, 175.0
류, 표고버섯, 표고버섯, 1, 0, 600.0
과채류, 토마토, 토마토, 1, 0, 300.0
과채류, 방울토마토, 대추방울, 1, 0, 433.33334
류, 포도, 샤인마스캇, 1, 0, 810.0
류, 단감, 부유, 1, 0, 130.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 730.0
류, 느타리버섯, 느타리버섯, 1, 0, 225.0
과채류, 방울토마토, 대추방울, 1, 0, 365.0
, 고구마, 기타, 1, 0, 70.0
채류, 부추, 일반부추, 1, 0, 335.7143
과채류, 딸기, 설향, 1, 0, 1025.0
과채류, 딸기, 설향, 1, 0, 1275.0
류, 팽이버섯, 팽이1호, 1, 0, 296.0
채소류, 쪽파, 깐쪽파, 1, 0, 330.0
, 고구마, 기타, 1, 0, 65.0
과채류, 딸기, 설향, 1, 0, 750.0
, 감자, 기타감자, 1, 0, 186.5
류, 아보카도, 아보카도, 0, 0, 780.0
류, 가지, 가지, 1, 0, 330.0
류, 단감, 부유, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1280.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 토마토, 기타토마토, 1, 0, 278.0
과채류, 딸기, 설향, 1, 0, 1142.8572
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 단감, 부유, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 1205.0
류, 배, 신고, 1, 0, 187.33333
, 고구마, 밤고구마, 1, 0, 105.0
류, 사과, 미얀마, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 감귤, 조생귤, 1, 0, 112.0
과채류, 방울토마토, 대추방울, 1, 0, 433.33334
과채류, 딸기, 설향, 1, 0, 950.0
류, 사과, 후지, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 300.0
류, 사과, 후지, 1, 0, 100.0
채류, 냉이, 일반냉이, 1, 0, 1212.5
류, 새송이, 새송이버섯, 1, 0, 320.0
채류, 상추, 청상추, 1, 0, 300.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 226.25
채소류, 쪽파, 깐쪽파, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 포도, 샤인마스캇, 1, 0, 450.0
채류, 시금치, 시금치, 1, 0, 290.0
류, 포도, 샤인마스캇, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 만감, 하귤, 1, 0, 666.6667
류, 느타리버섯, 원형느타리, 1, 0, 365.0
류, 느타리버섯, 원형느타리, 1, 0, 365.0
채류, 상추, 적상추, 1, 0, 125.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 기타딸기, 1, 0, 810.0
채류, 양배추, 양배추, 1, 0, 30.0
채류, 열무, 열무, 1, 0, 162.5
류, 감귤, 천혜향, 1, 0, 400.0
류, 새송이, 새송이버섯, 1, 0, 110.0
과채류, 딸기, 설향, 1, 0, 950.0
류, 참나물, 참나물, 1, 0, 450.0
류, 곶감, 기타, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 곶감, 곶감, 1, 0, 50.0
류, 단감, 부유, 1, 0, 190.0
채소류, 쪽파, 깐쪽파, 1, 0, 600.0
류, 배, 신고, 1, 0, 66.666664
류, 사과, 미얀마, 1, 0, 1444.5
류, 사과, 미시마, 1, 0, 165.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 900.0
, 고구마, 호박고구마, 1, 0, 265.0
, 고구마, 호박고구마, 1, 0, 230.0
류, 사과, 미얀마, 1, 0, 185.0
, 고구마, 호박고구마, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 550.0
, 고구마, 호박고구마, 1, 0, 200.0
, 고구마, 호박고구마, 1, 0, 263.0
류, 사과, 미시마, 1, 0, 169.5
류, 배, 신고, 1, 0, 193.33333
류, 사과, 미얀마, 1, 0, 249.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 단감, 부유, 1, 0, 90.0
류, 새싹, 새싹, 1, 0, 1170.0
채소류, 풋고추, 청양, 1, 0, 653.0
류, 새싹, 새싹, 1, 0, 1170.0
채소류, 풋고추, 청양, 1, 0, 653.0
채류, 무순, 무순, 1, 0, 440.0
과채류, 딸기, 설향, 1, 0, 1060.0
채류, 무순, 무순, 1, 0, 440.0
채류, 무순, 무순, 1, 0, 440.0
채류, 무순, 무순, 1, 0, 440.0
채류, 무순, 무순, 1, 0, 440.0
류, 감귤, 조생귤, 1, 0, 136.0
채류, 무순, 무순, 1, 0, 440.0
과채류, 토마토, 기타토마토, 1, 0, 290.0
과채류, 딸기, 설향, 1, 0, 1250.0
채류, 깻잎, 깻잎, 1, 0, 600.0
류, 감귤, 하우스감귤, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 표고버섯, 표고버섯, 1, 0, 422.5
과채류, 딸기, 설향, 1, 0, 1180.0
류, 호박, 애호박, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 파프리카, 파프리카, 1, 0, 1160.0
채류, 시금치, 섬초, 1, 0, 331.0
채류, 깻잎, 깻잎, 1, 0, 1325.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 배, 신고, 1, 0, 226.0
류, 사과, 미시마, 1, 0, 390.0
류, 밤, 기타밤, 1, 0, 530.0
, 고구마, 호박고구마, 1, 0, 170.0
채류, 시금치, 시금치, 1, 0, 265.0
류, 바나나, 바나나, 0, 0, 223.07692
과채류, 딸기, 설향, 1, 0, 1200.0
류, 파프리카, 파프리카, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 180.0
, 고구마, 호박고구마, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 취나물, 건취나물, 1, 0, 2000.0
, 고구마, 호박고구마, 1, 0, 265.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 오이, 가시오이, 1, 0, 312.0
채류, 깻잎, 기타깻잎, 1, 0, 312.5
채소류, 풋고추, 청양, 1, 0, 330.0
류, 감귤, 기타감귤, 1, 0, 250.0
, 감자, 기타감자, 1, 0, 186.5
, 고구마, 호박고구마, 1, 0, 280.0
채류, 배추, 배추뿌리, 1, 0, 118.75
채류, 깻잎, 깻잎, 1, 0, 750.0
류, 포도, 샤인마스캇, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 1275.0
채류, 고수, 고수, 1, 0, 2350.0
채소류, 대파, 대파, 1, 0, 160.0
류, 포도, 샤인마스캇, 1, 0, 750.0
채소류, 풋고추, 청양, 1, 0, 870.0
과채류, 딸기, 설향, 1, 0, 1400.0
채소류, 쪽파, 깐쪽파, 1, 0, 680.0
과채류, 방울토마토, 대추방울, 1, 0, 433.33334
채류, 고수, 고수, 1, 0, 2350.0
류, 오이, 백다다기, 1, 0, 488.8889
, 고구마, 호박고구마, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 750.0
채류, 부추, 일반부추, 1, 0, 560.0
채소류, 대파, 대파, 1, 0, 173.0
과채류, 딸기, 기타딸기, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 140.0
채소류, 풋고추, 청양, 1, 0, 530.0
채류, 시금치, 섬초, 1, 0, 410.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 단감, 부유, 1, 0, 125.0
류, 파프리카, 빨강파프리카, 1, 0, 620.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 가지, 가지, 1, 0, 330.0
